applicant_name,age,income,loan_amount,credit_score,employment_length,debt_to_income_ratio,home_ownership,loan_purpose,employment_status,loan_default
Geeta Mukherjee,51,565636,141398,652,1.0,0.12520740675189138,RENT,other,self_employed,0
Arun Iyer,41,239998,261451,681,,0.15528442620924754,RENT,debt_consolidation,self_employed,1
Neha Kumar,57,901949,248849,663,0.0,0.17314135093854646,MORTGAGE,home_improvement,employed,0
Meena Menon,26,960897,243620,537,5.0,0.18605573409618212,MORTGAGE,debt_consolidation,employed,0
Sneha Banerjee,37,687724,168995,525,5.0,0.09252410535403632,RENT,education,employed,0
Rashmi Jain,31,302309,124574,642,1.0,0.32533478398014587,RENT,home_improvement,employed,1
Rekha Jain,18,379645,93170,657,4.0,0.10178823107359487,MORTGAGE,other,self_employed,1
Meena Kumar,39,475781,160169,651,3.0,0.06207250570716659,RENT,debt_consolidation,self_employed,0
Geeta Pillai,38,311185,300500,717,1.0,0.24655821805824565,MORTGAGE,education,self_employed,1
Sunita Verma,58,1031137,143783,628,3.0,0.3273152999797927,RENT,home_improvement,unemployed,1
Swati Iyer,47,475519,222804,706,12.0,0.19124829422404985,OWN,debt_consolidation,employed,0
Neha Banerjee,27,200000,228109,635,2.0,0.064445688049095,OWN,home_improvement,retired,1
Vijay Kumar,62,524225,145295,832,4.0,0.23192186784222152,OWN,home_improvement,employed,0
Deepak Jain,54,371729,275553,658,0.0,0.20112864773862824,RENT,debt_consolidation,unemployed,1
Sanjay Agarwal,46,426145,50844,850,0.0,0.12992477449362708,RENT,business,employed,0
Arun Gupta,37,367945,99797,685,0.0,0.015292727991958396,MORTGAGE,business,employed,0
Sunita Pillai,28,662332,112842,628,7.0,0.07967524012305444,RENT,debt_consolidation,employed,0
Rekha Nair,35,774400,117255,560,2.0,0.08721160721829824,MORTGAGE,business,employed,0
Amit Banerjee,53,509673,186186,505,1.0,0.188298055786973,MORTGAGE,education,employed,1
Shweta Agarwal,62,373377,182775,550,6.0,0.2622811747299176,MORTGAGE,debt_consolidation,employed,1
Priya Patel,58,433363,190535,562,0.0,0.07536957027915042,RENT,business,self_employed,0
Deepak Ghosh,34,446770,206577,689,1.0,0.0890780671246774,MORTGAGE,education,unemployed,1
Divya Verma,26,296198,111297,597,2.0,0.18787549623295016,MORTGAGE,education,employed,1
Rekha Gupta,41,590936,99980,668,2.0,0.30688315165829405,RENT,debt_consolidation,retired,0
Rajesh Chakraborty,18,556833,190713,778,4.0,0.14897721613027828,OWN,business,self_employed,0
Shweta Banerjee,43,955720,126488,641,2.0,0.20812604084314895,RENT,education,employed,0
Rajesh Chatterjee,38,828750,86838,850,2.0,0.12571370715162913,OWN,home_improvement,employed,0
Rajesh Reddy,34,314004,240034,532,9.0,0.019775733273916206,MORTGAGE,home_improvement,retired,0
Meena Sharma,20,666735,284372,634,10.0,0.14083501086268196,MORTGAGE,debt_consolidation,self_employed,1
Rajesh Agarwal,46,274999,303417,596,8.0,0.3394293802184189,MORTGAGE,debt_consolidation,employed,1
Shweta Singh,33,626538,175396,743,10.0,0.11643083758660855,OWN,home_improvement,employed,0
Shweta Chatterjee,25,341701,209059,426,4.0,,MORTGAGE,debt_consolidation,self_employed,1
Sunita Jain,18,265235,281516,505,5.0,0.21652847950819376,OWN,home_improvement,employed,1
Mukesh Ghosh,39,508908,125923,639,4.0,0.3722081310958412,OWN,debt_consolidation,employed,1
Mukesh Agarwal,61,200000,253792,805,,0.20320931133019723,MORTGAGE,debt_consolidation,employed,0
Deepak Jain,59,200000,181708,672,4.0,0.09813298792231549,RENT,home_improvement,employed,1
Swati Reddy,34,404842,234564,514,0.0,0.12103805790135858,RENT,education,employed,0
Ramesh Shah,32,461031,175332,530,8.0,0.16451634422283717,MORTGAGE,debt_consolidation,employed,0
Deepak Pillai,45,367816,273348,817,7.0,0.03215813500542976,MORTGAGE,business,self_employed,0
Swati Nair,28,200843,177976,587,8.0,0.21109777134018273,RENT,debt_consolidation,employed,0
Meena Patel,43,293917,89895,555,1.0,0.09978825764858214,MORTGAGE,debt_consolidation,employed,0
Pooja Mukherjee,49,537995,290910,797,1.0,0.24104003851062125,OWN,other,unemployed,1
Naresh Chatterjee,54,591780,111411,751,1.0,0.058700675140672336,MORTGAGE,business,self_employed,0
Manish Singh,38,438839,268665,777,3.0,0.1208960570179077,RENT,debt_consolidation,self_employed,0
Geeta Chatterjee,37,788917,156984,554,0.0,0.04004995209536932,MORTGAGE,business,employed,0
Ramesh Reddy,29,539662,260512,497,2.0,0.20021466925822373,MORTGAGE,debt_consolidation,employed,0
Sunita Agarwal,30,304453,256249,663,1.0,0.34025452982864574,OWN,other,employed,0
Pooja Reddy,37,384519,193311,683,1.0,0.05142542497474558,MORTGAGE,debt_consolidation,self_employed,0
Neha Verma,44,219381,199469,686,6.0,0.12404100136770019,MORTGAGE,education,employed,0
Ajay Jain,50,419127,192731,797,9.0,0.09986128101147439,OWN,debt_consolidation,employed,0
Shweta Kumar,30,771467,72727,476,0.0,0.11698594361075397,MORTGAGE,business,employed,0
Rahul Patel,57,623213,170643,735,4.0,0.0964251218659843,MORTGAGE,other,employed,0
Swati Chakraborty,36,891806,104148,540,,0.1140390275523694,RENT,debt_consolidation,retired,1
Ajay Iyer,39,380239,174289,735,0.0,0.07142520997829462,RENT,debt_consolidation,employed,0
Meena Kumar,31,867221,103034,602,6.0,0.2369748253889758,RENT,business,employed,1
Rajesh Reddy,18,401654,101317,568,6.0,0.04222242756866639,OWN,debt_consolidation,self_employed,1
Kavita Menon,50,923376,309271,589,8.0,0.23313149473204214,RENT,education,employed,0
Ajay Jain,48,437604,249640,505,,0.052409850781229866,RENT,business,employed,0
Rashmi Banerjee,36,630088,162485,654,9.0,0.035974058337616494,MORTGAGE,debt_consolidation,self_employed,0
Suresh Reddy,40,925006,175239,572,0.0,0.31525425849781025,MORTGAGE,education,employed,1
Sanjay Chatterjee,46,401629,147389,728,1.0,0.1696308313616171,MORTGAGE,debt_consolidation,unemployed,0
Shweta Chatterjee,21,493458,204423,714,0.0,0.2098435818051342,MORTGAGE,other,employed,0
Manish Mishra,33,842755,124191,818,7.0,0.24509787905811856,OWN,debt_consolidation,employed,0
Shweta Nair,49,413949,242194,686,1.0,0.021502524443809522,MORTGAGE,education,employed,0
Sneha Kumar,24,228559,147084,702,0.0,0.036857942204762954,RENT,debt_consolidation,self_employed,0
Shweta Banerjee,43,1291743,137593,790,4.0,0.074490855866421,OWN,education,employed,0
Rashmi Mishra,23,349800,164174,587,0.0,0.2194127354289856,RENT,debt_consolidation,employed,0
Sunita Banerjee,45,478962,128481,501,0.0,0.12468538028509853,RENT,debt_consolidation,employed,1
Suresh Verma,39,788591,185622,670,0.0,0.16620709063844313,RENT,debt_consolidation,employed,0
Vijay Verma,20,326358,131275,507,0.0,0.1828495875687672,OWN,home_improvement,employed,1
Dinesh Gupta,53,267283,196301,850,5.0,0.1609464387599767,MORTGAGE,home_improvement,employed,0
Dinesh Verma,31,502257,264713,795,4.0,0.36867229787577216,RENT,home_improvement,employed,0
Ramesh Sharma,30,200000,122060,850,1.0,0.27754841142059,OWN,other,employed,1
Neha Kumar,42,383098,154472,656,1.0,0.2587442397023067,MORTGAGE,debt_consolidation,employed,0
Dinesh Jain,53,500077,195737,705,8.0,0.16618467158567204,OWN,education,self_employed,1
Amit Kumar,27,386552,136715,604,3.0,0.2966719993831849,MORTGAGE,home_improvement,employed,1
Rahul Agarwal,40,204490,195972,738,5.0,0.19042309348796643,RENT,debt_consolidation,employed,0
Vijay Pillai,45,981747,203243,528,3.0,0.30972774034940337,RENT,debt_consolidation,self_employed,1
Pooja Verma,48,465919,251024,395,1.0,0.31649376255635137,OWN,business,retired,1
Divya Ghosh,42,904896,127721,570,17.0,0.054894689591356856,OWN,debt_consolidation,employed,0
Sunita Chatterjee,35,388474,111623,504,4.0,0.18819751405959828,RENT,education,employed,0
Anita Chatterjee,30,284928,143913,797,,0.2366464342597797,RENT,other,employed,0
Rahul Sharma,41,506151,110514,831,2.0,0.17557458527060923,MORTGAGE,debt_consolidation,employed,0
Swati Banerjee,27,397164,203984,509,1.0,0.2691657099526255,RENT,debt_consolidation,employed,1
Neha Sharma,18,245516,102262,779,1.0,0.21382547244044495,OWN,debt_consolidation,employed,0
Rahul Mukherjee,45,922545,413828,745,13.0,0.19906591923792358,MORTGAGE,home_improvement,retired,0
Shweta Patel,50,324118,273312,493,10.0,0.10603186227690622,MORTGAGE,debt_consolidation,employed,0
Swati Shah,18,200000,163575,610,1.0,0.030487868162887455,OWN,other,employed,0
Rahul Mukherjee,27,859480,230258,591,2.0,0.2178585477709115,OWN,education,unemployed,1
Dinesh Iyer,47,343812,84565,724,7.0,0.21426719477275802,OWN,other,employed,0
Geeta Mishra,64,326468,446569,527,1.0,0.10982804624844174,MORTGAGE,home_improvement,employed,1
Anjali Singh,40,200000,128529,640,4.0,0.1698117669294735,MORTGAGE,debt_consolidation,employed,0
Vijay Kumar,31,1056498,155096,581,6.0,0.15831818810455303,MORTGAGE,home_improvement,employed,0
Kavita Agarwal,37,232178,77468,697,5.0,0.2629838614892602,MORTGAGE,home_improvement,employed,0
Divya Mukherjee,56,455533,197701,628,6.0,0.276583514251526,RENT,education,employed,0
Sanjay Nair,32,698234,104554,596,6.0,0.07729757161129693,RENT,other,employed,0
Sanjay Menon,30,546264,169509,628,16.0,0.07399045651319448,MORTGAGE,home_improvement,self_employed,0
Amit Nair,34,429412,130913,850,2.0,0.1661258018684021,RENT,debt_consolidation,employed,0
Deepak Pillai,28,200000,105757,608,10.0,0.24010543597249628,MORTGAGE,debt_consolidation,self_employed,1
Ajay Jain,41,295120,117978,545,0.0,0.21877703386144604,OWN,business,employed,0
Mukesh Jain,59,485969,178138,708,1.0,0.3170813390851756,OWN,business,employed,0
Meena Gupta,43,298466,97480,635,0.0,0.44555912468948783,MORTGAGE,home_improvement,employed,0
Suresh Verma,36,489764,120629,508,5.0,0.025566357883758783,MORTGAGE,debt_consolidation,retired,0
Amit Menon,36,622109,212205,850,0.0,0.14987826646317262,MORTGAGE,other,employed,0
Deepak Menon,21,715868,460925,614,9.0,0.04409477782749983,MORTGAGE,education,self_employed,1
Swati Chatterjee,50,239644,197015,612,5.0,0.10089517941142771,OWN,debt_consolidation,employed,0
Priya Sharma,39,1326856,112768,665,0.0,0.05357971151677538,MORTGAGE,home_improvement,retired,0
Mukesh Mishra,37,649358,140526,823,6.0,0.16112317939756432,MORTGAGE,home_improvement,employed,0
Amit Chatterjee,78,442034,164824,482,9.0,0.21150806142495976,RENT,home_improvement,employed,0
Rekha Iyer,43,762813,141524,677,5.0,0.0777524672123328,MORTGAGE,home_improvement,self_employed,0
Suresh Reddy,30,1443676,233566,850,0.0,0.14228846710432103,MORTGAGE,education,employed,0
Ajay Singh,34,215483,177546,662,9.0,0.15016804430510122,MORTGAGE,debt_consolidation,unemployed,1
Naresh Mukherjee,53,395287,234015,526,6.0,0.15940245768060143,OWN,home_improvement,employed,1
Sunita Verma,41,200000,143518,588,2.0,,MORTGAGE,debt_consolidation,self_employed,1
Kavita Agarwal,22,487149,276564,670,1.0,0.17345588414145183,RENT,debt_consolidation,employed,1
Naresh Chakraborty,51,531095,152269,783,3.0,0.06474776592682752,RENT,home_improvement,employed,0
Rashmi Patel,31,433834,110362,616,10.0,0.20209986466094948,MORTGAGE,debt_consolidation,employed,0
Priya Gupta,62,318932,388841,732,1.0,0.32766751658708915,OWN,debt_consolidation,unemployed,1
Anita Patel,52,200000,78433,506,0.0,0.2284952887569907,RENT,home_improvement,employed,1
Naresh Banerjee,34,533261,121116,505,,0.05052533495236246,OWN,other,employed,0
Ajay Verma,55,915950,126650,601,0.0,0.23898656999816656,RENT,business,employed,1
Sneha Reddy,40,329223,443885,793,12.0,0.14250869475445613,MORTGAGE,debt_consolidation,self_employed,0
Rahul Agarwal,50,551297,335287,656,1.0,0.027466604361819563,OWN,home_improvement,employed,0
Ajay Kumar,45,201980,295839,678,3.0,0.08596670572041198,OWN,home_improvement,employed,1
Ramesh Menon,29,556046,142591,677,0.0,0.2770401254852487,RENT,debt_consolidation,employed,0
Sunita Gupta,32,363417,429540,760,,0.12310628138634527,MORTGAGE,debt_consolidation,employed,0
Meena Mishra,52,302183,188591,588,6.0,0.12679576675734963,MORTGAGE,debt_consolidation,self_employed,1
Ajay Jain,35,302494,240603,718,12.0,0.2572425567260498,MORTGAGE,home_improvement,employed,0
Ajay Menon,35,363376,174883,566,5.0,0.3019748467187234,OWN,business,self_employed,1
Anita Banerjee,28,535639,159566,848,1.0,0.23246605150458755,MORTGAGE,business,employed,0
Arun Menon,45,229559,147161,569,1.0,0.08073683864629418,RENT,other,self_employed,1
Ramesh Kumar,64,362740,149663,561,3.0,0.09671435842677696,RENT,debt_consolidation,employed,0
Geeta Gupta,27,433334,207605,704,,0.16059607312760246,OWN,other,employed,0
Vijay Nair,40,255372,188505,657,13.0,0.3432749211354385,RENT,home_improvement,employed,0
Priya Singh,56,1086348,160718,682,2.0,0.24368450178150725,RENT,debt_consolidation,self_employed,0
Neha Jain,39,288731,297690,672,6.0,0.09387679926733203,OWN,other,self_employed,1
Dinesh Gupta,45,316564,50000,540,16.0,0.12428070096174824,OWN,home_improvement,employed,0
Arun Ghosh,27,271263,199576,811,0.0,0.3302833502987983,MORTGAGE,debt_consolidation,unemployed,1
Ramesh Ghosh,45,1087334,216879,739,9.0,0.14154987314365064,RENT,debt_consolidation,employed,0
Divya Menon,37,583297,257502,785,2.0,0.17174748286647332,MORTGAGE,debt_consolidation,employed,0
Ramesh Reddy,51,276980,158585,597,6.0,0.1845124064993882,OWN,other,employed,0
Rahul Patel,54,769207,176869,691,1.0,0.38453563793423173,OWN,debt_consolidation,employed,0
Geeta Pillai,71,489113,241440,669,2.0,0.24215144230070476,RENT,other,employed,0
Rashmi Jain,46,503141,295512,762,0.0,0.16526512855789324,OWN,debt_consolidation,employed,1
Pooja Banerjee,43,372413,144319,766,17.0,0.051421008879342214,MORTGAGE,debt_consolidation,employed,0
Deepak Iyer,42,304154,181097,669,8.0,0.04957570726069284,MORTGAGE,debt_consolidation,unemployed,1
Sneha Chakraborty,35,523809,318516,498,0.0,0.10716167355458266,RENT,home_improvement,employed,0
Anita Menon,44,336871,69590,827,38.0,0.03367150803467824,OWN,debt_consolidation,employed,0
Amit Ghosh,36,1097316,123499,705,4.0,0.1267524250205902,OWN,business,employed,0
Meena Jain,42,234533,292533,589,9.0,0.1660096731159563,RENT,debt_consolidation,employed,0
Mukesh Gupta,55,953675,251957,690,0.0,0.1852624076330149,MORTGAGE,education,employed,0
Amit Patel,27,418461,200581,498,2.0,0.11672467205387664,OWN,education,employed,1
Vikram Menon,53,513776,136020,755,5.0,0.11238353626327395,OWN,debt_consolidation,employed,0
Mukesh Kumar,55,671036,114378,502,0.0,0.08833952270094915,RENT,education,employed,0
Shweta Menon,38,322828,128478,627,3.0,0.24494580824277554,RENT,other,employed,0
Arun Nair,18,681549,302308,674,2.0,0.0349846551840191,MORTGAGE,business,employed,0
Anjali Gupta,32,200000,126579,753,1.0,0.24783181985233033,RENT,home_improvement,self_employed,0
Rahul Shah,55,308662,169493,660,1.0,0.048826334591206264,OWN,home_improvement,employed,0
Manish Nair,39,278721,120393,713,17.0,0.21671508771580217,MORTGAGE,education,employed,0
Ramesh Patel,28,236392,228001,647,1.0,0.2054756305894011,RENT,debt_consolidation,self_employed,1
Anjali Kumar,33,397330,131204,646,1.0,0.20645013215746597,OWN,debt_consolidation,employed,0
Amit Mishra,50,536528,156523,658,3.0,0.16486191287434404,OWN,debt_consolidation,unemployed,1
Neha Pillai,46,628650,83004,631,5.0,0.1646623751141935,MORTGAGE,home_improvement,employed,0
Swati Banerjee,37,499038,85361,481,6.0,0.1281517711555285,MORTGAGE,debt_consolidation,self_employed,1
Vijay Iyer,35,317157,163255,573,7.0,0.0119569089071333,MORTGAGE,debt_consolidation,employed,0
Anjali Sharma,35,532058,95792,674,0.0,0.2599870596494638,MORTGAGE,home_improvement,employed,1
Amit Nair,28,470778,377767,625,2.0,0.15302257670429384,RENT,debt_consolidation,employed,0
Swati Gupta,59,706464,71352,634,7.0,0.22202018757968964,RENT,debt_consolidation,employed,0
Divya Ghosh,36,652436,118175,617,11.0,0.10873242515525083,MORTGAGE,home_improvement,employed,0
Geeta Reddy,54,449206,163845,563,4.0,0.08990416895763116,OWN,other,employed,0
Rekha Menon,58,282482,140638,600,0.0,0.12763380029223811,OWN,debt_consolidation,employed,0
Rahul Shah,51,319184,104646,619,2.0,0.08214485755327018,MORTGAGE,debt_consolidation,employed,1
Neha Menon,34,336080,110949,650,0.0,0.29846574883310373,RENT,debt_consolidation,employed,1
Ramesh Gupta,44,377893,109506,689,6.0,0.15469617893894624,OWN,other,employed,0
Shweta Banerjee,39,505865,145119,631,0.0,0.2508534601644217,MORTGAGE,home_improvement,employed,1
Naresh Jain,29,632595,355319,547,1.0,0.11200119712154757,MORTGAGE,debt_consolidation,self_employed,1
Ajay Mukherjee,43,431248,167908,510,2.0,0.26580787493939656,OWN,education,employed,1
Sneha Menon,25,445994,261230,850,3.0,0.13467946744812592,OWN,debt_consolidation,employed,0
Sneha Kumar,54,475277,199344,537,2.0,0.2615380398575504,RENT,debt_consolidation,employed,0
Sanjay Shah,34,341822,254115,598,3.0,0.03538709249771514,OWN,debt_consolidation,employed,0
Sanjay Chatterjee,42,278536,53104,701,6.0,0.16149873254383015,OWN,debt_consolidation,employed,0
Vikram Gupta,43,200000,144093,686,2.0,0.11137792647585347,MORTGAGE,business,employed,1
Sneha Iyer,36,312520,274540,702,3.0,0.16415349834323756,RENT,home_improvement,retired,0
Sanjay Iyer,47,560493,129483,605,1.0,0.26873160354284076,MORTGAGE,education,unemployed,1
Meena Chatterjee,34,311309,329387,673,2.0,,MORTGAGE,home_improvement,employed,1
Geeta Gupta,50,392815,294653,656,4.0,0.20321084506954068,MORTGAGE,home_improvement,employed,0
Pooja Patel,23,558614,134907,618,3.0,0.10776259597549845,OWN,home_improvement,unemployed,0
Kavita Chatterjee,41,573977,133083,674,6.0,0.18143048717776025,OWN,home_improvement,self_employed,0
Divya Ghosh,63,257875,108505,755,4.0,0.1759822767844989,MORTGAGE,debt_consolidation,employed,0
Rajesh Pillai,27,728344,126520,647,8.0,0.13189784586787281,MORTGAGE,business,employed,0
Anjali Kumar,31,777372,99405,648,2.0,0.27506815367277365,OWN,other,employed,0
Meena Sharma,46,251469,193208,756,3.0,0.06546530433091152,MORTGAGE,home_improvement,employed,0
Deepak Reddy,42,293045,90906,746,5.0,0.16685933146806295,OWN,home_improvement,employed,0
Dinesh Ghosh,44,802546,207211,808,1.0,0.28176101101418993,MORTGAGE,debt_consolidation,employed,0
Deepak Reddy,45,411092,209238,474,2.0,,RENT,other,employed,1
Manish Reddy,47,200000,83743,740,4.0,0.10224621215613952,MORTGAGE,other,employed,0
Neha Ghosh,53,219730,302527,710,0.0,0.04967584199046958,MORTGAGE,education,employed,0
Vikram Shah,44,390551,199874,561,2.0,0.43872137693411123,MORTGAGE,debt_consolidation,unemployed,1
Arun Ghosh,37,247329,219669,675,4.0,,MORTGAGE,other,self_employed,1
Mukesh Agarwal,48,359794,120154,755,17.0,0.17288839580067009,RENT,debt_consolidation,employed,0
Rashmi Reddy,62,449638,208762,567,10.0,0.3089799588820581,OWN,home_improvement,employed,1
Sneha Menon,38,919078,255392,694,1.0,0.12396787908431672,RENT,home_improvement,employed,0
Arun Shah,28,382610,156460,737,3.0,0.17761880830290605,RENT,education,employed,0
Shweta Chatterjee,53,756358,362496,542,0.0,0.2534032348605529,RENT,education,employed,1
Ajay Jain,38,903815,165648,635,1.0,0.21017268088674115,RENT,education,self_employed,0
Arun Menon,18,906326,256867,680,7.0,0.1120432816660051,MORTGAGE,other,employed,0
Sanjay Menon,50,510107,182993,570,0.0,0.4249086013778696,MORTGAGE,home_improvement,employed,1
Pooja Singh,33,200000,205707,562,1.0,0.10960341673392791,RENT,education,unemployed,1
Sunita Chakraborty,38,557051,83405,636,14.0,0.3714707140010423,MORTGAGE,debt_consolidation,employed,0
